query, date_time, keyword, exec_time
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6941299438476562e-05
q5.txt,2023-11-14 12:20:36,query2json,0.14169955253601074
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.0004401206970214844
q5.txt,2023-11-14 12:20:36,sql_execution,0.026193857192993164
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.0002696514129638672
q5.txt,2023-11-14 12:20:36,total_execution,0.18077564239501953
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.7179718017578125e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.1528627872467041
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.000301361083984375
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.073697805404663
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.024419546127319336
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.351715564727783
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.5987625122070312e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.1439197063446045
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.00030040740966796875
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.0798470973968506
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.026392221450805664
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.302079200744629
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.7418136596679688e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13421106338500977
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003521442413330078
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5912916660308838
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.007700920104980469
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7550363540649414
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.8133392333984375e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13475847244262695
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00032448768615722656
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5976076126098633
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008486509323120117
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7586855888366699
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.574920654296875e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13539481163024902
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00035071372985839844
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.590156078338623
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.007498502731323242
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7550640106201172
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.457069396972656e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13462543487548828
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00036907196044921875
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5991437435150146
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.015761375427246094
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7724103927612305
q1.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.457069396972656e-05
q1.txt,2023-11-14 12:20:36,query2json,0.1472172737121582
q1.txt,2023-11-14 12:20:36,sparql_to_sql,0.00017786026000976562
q1.txt,2023-11-14 12:20:36,sql_execution,0.0019087791442871094
q1.txt,2023-11-14 12:20:36,sql_to_sparql,0.0012183189392089844
q1.txt,2023-11-14 12:20:36,total_execution,0.163499116897583
q1.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.695487976074219e-05
q1.txt,2023-11-14 12:20:36,query2json,0.1315000057220459
q1.txt,2023-11-14 12:20:36,sparql_to_sql,0.00018358230590820312
q1.txt,2023-11-14 12:20:36,sql_execution,0.00174713134765625
q1.txt,2023-11-14 12:20:36,sql_to_sparql,0.0007231235504150391
q1.txt,2023-11-14 12:20:36,total_execution,0.14890384674072266
q3.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.574920654296875e-05
q3.txt,2023-11-14 12:20:36,query2json,0.14068293571472168
q3.txt,2023-11-14 12:20:36,sparql_to_sql,0.00024366378784179688
q3.txt,2023-11-14 12:20:36,sql_execution,0.07166743278503418
q3.txt,2023-11-14 12:20:36,sql_to_sparql,0.003326416015625
q3.txt,2023-11-14 12:20:36,total_execution,0.2285768985748291
q3.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.956390380859375e-05
q3.txt,2023-11-14 12:20:36,query2json,0.13498234748840332
q3.txt,2023-11-14 12:20:36,sparql_to_sql,0.0002357959747314453
q3.txt,2023-11-14 12:20:36,sql_execution,0.07133054733276367
q3.txt,2023-11-14 12:20:36,sql_to_sparql,0.0033409595489501953
q3.txt,2023-11-14 12:20:36,total_execution,0.22292876243591309
q4.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.457069396972656e-05
q4.txt,2023-11-14 12:20:36,query2json,0.14570116996765137
q4.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003952980041503906
q4.txt,2023-11-14 12:20:36,sql_execution,0.6867222785949707
q4.txt,2023-11-14 12:20:36,sql_to_sparql,3.814697265625e-06
q4.txt,2023-11-14 12:20:36,total_execution,0.8441152572631836
q4.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6226043701171875e-05
q4.txt,2023-11-14 12:20:36,query2json,0.14158105850219727
q4.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003829002380371094
q4.txt,2023-11-14 12:20:36,sql_execution,0.6855814456939697
q4.txt,2023-11-14 12:20:36,sql_to_sparql,3.0994415283203125e-06
q4.txt,2023-11-14 12:20:36,total_execution,0.8378913402557373
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6702880859375e-05
q5.txt,2023-11-14 12:20:36,query2json,0.13480806350708008
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.00043892860412597656
q5.txt,2023-11-14 12:20:36,sql_execution,0.02682042121887207
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.0004744529724121094
q5.txt,2023-11-14 12:20:36,total_execution,0.17433857917785645
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.7418136596679688e-05
q5.txt,2023-11-14 12:20:36,query2json,0.13466215133666992
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.0002884864807128906
q5.txt,2023-11-14 12:20:36,sql_execution,0.028531789779663086
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.000301361083984375
q5.txt,2023-11-14 12:20:36,total_execution,0.17493438720703125
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.2901763916015625e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.14146041870117188
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003218650817871094
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.0480763912200928
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.0537257194519043
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.2987582683563232
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.743171691894531e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.14147090911865234
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.00029850006103515625
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.0519309043884277
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.0554351806640625
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.3030006885528564
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.4557113647460938e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.14584612846374512
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0005271434783935547
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5903635025024414
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.0077533721923828125
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7619035243988037
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.574920654296875e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13652729988098145
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0005390644073486328
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5877368450164795
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008489847183227539
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7506792545318604
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.7179718017578125e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.15090036392211914
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003840923309326172
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5974678993225098
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.00777125358581543
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7737839221954346
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6226043701171875e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13379812240600586
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003323554992675781
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.605567216873169
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008491039276123047
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7674558162689209
q1.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6226043701171875e-05
q1.txt,2023-11-14 12:20:36,query2json,0.13393712043762207
q1.txt,2023-11-14 12:20:36,sparql_to_sql,0.0002117156982421875
q1.txt,2023-11-14 12:20:36,sql_execution,0.0019273757934570312
q1.txt,2023-11-14 12:20:36,sql_to_sparql,0.001215219497680664
q1.txt,2023-11-14 12:20:36,total_execution,0.15021181106567383
q1.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.4809112548828125e-05
q1.txt,2023-11-14 12:20:36,query2json,0.12890243530273438
q1.txt,2023-11-14 12:20:36,sparql_to_sql,0.00018787384033203125
q1.txt,2023-11-14 12:20:36,sql_execution,0.0018110275268554688
q1.txt,2023-11-14 12:20:36,sql_to_sparql,0.0012564659118652344
q1.txt,2023-11-14 12:20:36,total_execution,0.1445450782775879
q3.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.5987625122070312e-05
q3.txt,2023-11-14 12:20:36,query2json,0.135392427444458
q3.txt,2023-11-14 12:20:36,sparql_to_sql,0.00024080276489257812
q3.txt,2023-11-14 12:20:36,sql_execution,0.07170295715332031
q3.txt,2023-11-14 12:20:36,sql_to_sparql,0.0045583248138427734
q3.txt,2023-11-14 12:20:36,total_execution,0.22449755668640137
q3.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6464462280273438e-05
q3.txt,2023-11-14 12:20:36,query2json,0.1325221061706543
q3.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003325939178466797
q3.txt,2023-11-14 12:20:36,sql_execution,0.07726001739501953
q3.txt,2023-11-14 12:20:36,sql_to_sparql,0.0038428306579589844
q3.txt,2023-11-14 12:20:36,total_execution,0.2265486717224121
q4.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.6716461181640625e-05
q4.txt,2023-11-14 12:20:36,query2json,0.14103126525878906
q4.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003497600555419922
q4.txt,2023-11-14 12:20:36,sql_execution,0.6758553981781006
q4.txt,2023-11-14 12:20:36,sql_to_sparql,4.291534423828125e-06
q4.txt,2023-11-14 12:20:36,total_execution,0.8284575939178467
q4.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.5272369384765625e-05
q4.txt,2023-11-14 12:20:36,query2json,0.1431572437286377
q4.txt,2023-11-14 12:20:36,sparql_to_sql,0.00026345252990722656
q4.txt,2023-11-14 12:20:36,sql_execution,0.6822116374969482
q4.txt,2023-11-14 12:20:36,sql_to_sparql,2.86102294921875e-06
q4.txt,2023-11-14 12:20:36,total_execution,0.8374183177947998
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.147125244140625e-05
q5.txt,2023-11-14 12:20:36,query2json,0.13592934608459473
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.00042819976806640625
q5.txt,2023-11-14 12:20:36,sql_execution,0.028099536895751953
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.00025177001953125
q5.txt,2023-11-14 12:20:36,total_execution,0.17955303192138672
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.5762786865234375e-05
q5.txt,2023-11-14 12:20:36,query2json,0.13522887229919434
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003476142883300781
q5.txt,2023-11-14 12:20:36,sql_execution,0.0276031494140625
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.0004992485046386719
q5.txt,2023-11-14 12:20:36,total_execution,0.17816734313964844
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6702880859375e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.14353036880493164
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003058910369873047
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.03997540473938
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.020900726318359375
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.253298759460449
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.0040740966796875e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.14642095565795898
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.000301361083984375
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.0343143939971924
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.02281665802001953
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.253044605255127
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6464462280273438e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.1434774398803711
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00041961669921875
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5892455577850342
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.007860183715820312
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7586536407470703
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.814697265625e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.1327667236328125
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003268718719482422
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5924489498138428
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008460521697998047
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7542891502380371
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.8133392333984375e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13799071311950684
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00033164024353027344
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.63883376121521
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.007714271545410156
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.803786039352417
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.8133392333984375e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.140092134475708
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0004875659942626953
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.6332721710205078
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008392095565795898
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.801328182220459
